processor_millis; CozIr_Co2_filtered;SDS011_pm25; SDS011_pm10;BME680_temperature; BME680_pressure; BME680_humidity; BME680_gasResistance;CCS811_C02; CCS811_TVOC;GPS_year; GPS_month; GPS_day; GPS_hour; GPS_minute; GPS_seconds; GPS_longitude; GPS_latitude; GPS_noSaltilites; GPS_fix;CozIr_Co2; CozIr_Co2_filtered;SN1_WE_u; SN1_AE_u; SN2_WE_u; SN2_AE_u; NO2; O3; PT1000 temp;Errors
139;0.1623;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;99;93;-1.00;-1.00;-1.00;-1.00;-1.00;-1.00;-337.45; SDS011 BME680 CCS811
140;0.1647;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;94;71;-1.00;-1.00;-1.00;-1.00;-1.00;-1.00;-340.67; SDS011 BME680 CCS811
141;0.1665;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;90;48;-1.00;-1.00;-1.00;-1.00;-1.00;-1.00;-339.06; SDS011 BME680 CCS811
142;0.1678;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-1.00;-1.00;-1.00;-1.00;-1.00;-1.00;-341.47; SDS011 BME680 CCS811 CozIR
143;0.1687;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;89;87;-1.00;-1.00;-1.00;-1.00;-1.00;-1.00;-337.45; SDS011 BME680 CCS811
144;0.1691;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;89;96;-1.00;-1.00;-1.00;-1.00;-1.00;-1.00;-336.64; SDS011 BME680 CCS811
145;0.1693;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;90;109;-1.00;-1.00;-1.00;-1.00;-1.00;-1.00;-338.25; SDS011 BME680 CCS811
146;0.1692;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;89;65;-1.00;-1.00;-1.00;-1.00;-1.00;-1.00;-339.06; SDS011 BME680 CCS811
147;0.1689;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;86;80;-1.00;-1.00;-1.00;-1.00;-1.00;-1.00;-339.86; SDS011 BME680 CCS811
148;0.1683;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;84;111;-1.00;-1.00;-1.00;-1.00;-1.00;-1.00;-337.45; SDS011 BME680 CCS811
149;0.1677;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;85;90;-1.00;-1.00;-1.00;-1.00;-1.00;-1.00;-339.86; SDS011 BME680 CCS811
150;0.167;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;84;78;-1.00;-1.00;-1.00;-1.00;-1.00;-1.00;-340.67; SDS011 BME680 CCS811
151;0.1662;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;79;52;-1.00;-1.00;-1.00;-1.00;-1.00;-1.00;-335.83; SDS011 BME680 CCS811
152;0.1655;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;79;68;-1.00;-1.00;-1.00;-1.00;-1.00;-1.00;-341.47; SDS011 BME680 CCS811
153;0.1645;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;75;48;-1.00;-1.00;-1.00;-1.00;-1.00;-1.00;-341.47; SDS011 BME680 CCS811
154;0.1637;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;74;76;-1.00;-1.00;-1.00;-1.00;-1.00;-1.00;-337.45; SDS011 BME680 CCS811
155;0.1629;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;74;103;-1.00;-1.00;-1.00;-1.00;-1.00;-1.00;-339.86; SDS011 BME680 CCS811
156;0.1621;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;70;59;-1.00;-1.00;-1.00;-1.00;-1.00;-1.00;-339.86; SDS011 BME680 CCS811
157;0.1614;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;71;80;-1.00;-1.00;-1.00;-1.00;-1.00;-1.00;-338.25; SDS011 BME680 CCS811
158;0.1607;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;66;46;-1.00;-1.00;-1.00;-1.00;-1.00;-1.00;-339.06; SDS011 BME680 CCS811
159;0.1607;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;65;70;-1.00;-1.00;-1.00;-1.00;-1.00;-1.00;-340.67; SDS011 BME680 CCS811
160;0.16;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;64;70;-1.00;-1.00;-1.00;-1.00;-1.00;-1.00;-340.67; SDS011 BME680 CCS811
161;0.1594;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;62;68;-1.00;-1.00;-1.00;-1.00;-1.00;-1.00;-337.45; SDS011 BME680 CCS811
162;0.1589;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;64;59;-1.00;-1.00;-1.00;-1.00;-1.00;-1.00;-337.45; SDS011 BME680 CCS811
163;0.1584;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;65;63;-1.00;-1.00;-1.00;-1.00;-1.00;-1.00;-339.06; SDS011 BME680 CCS811
164;0.158;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;62;72;-1.00;-1.00;-1.00;-1.00;-1.00;-1.00;-339.86; SDS011 BME680 CCS811
165;0.1576;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;65;53;-1.00;-1.00;-1.00;-1.00;-1.00;-1.00;-335.03; SDS011 BME680 CCS811
166;0.1573;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;64;55;-1.00;-1.00;-1.00;-1.00;-1.00;-1.00;-340.67; SDS011 BME680 CCS811
167;0.157;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;63;55;-1.00;-1.00;-1.00;-1.00;-1.00;-1.00;-339.06; SDS011 BME680 CCS811
168;0.1567;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;57;44;-1.00;-1.00;-1.00;-1.00;-1.00;-1.00;-336.64; SDS011 BME680 CCS811
169;0.1565;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;56;42;-1.00;-1.00;-1.00;-1.00;-1.00;-1.00;-338.25; SDS011 BME680 CCS811
170;0.1563;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;57;46;-1.00;-1.00;-1.00;-1.00;-1.00;-1.00;-337.45; SDS011 BME680 CCS811
171;0.1562;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;55;58;-1.00;-1.00;-1.00;-1.00;-1.00;-1.00;-339.06; SDS011 BME680 CCS811
172;0.156;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;55;68;-1.00;-1.00;-1.00;-1.00;-1.00;-1.00;-339.86; SDS011 BME680 CCS811
173;0.1559;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;55;59;-1.00;-1.00;-1.00;-1.00;-1.00;-1.00;-339.06; SDS011 BME680 CCS811
174;0.1559;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;52;35;-1.00;-1.00;-1.00;-1.00;-1.00;-1.00;-340.67; SDS011 BME680 CCS811
175;0.1558;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;51;72;-1.00;-1.00;-1.00;-1.00;-1.00;-1.00;-339.86; SDS011 BME680 CCS811
176;0.1558;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;55;63;-1.00;-1.00;-1.00;-1.00;-1.00;-1.00;-341.47; SDS011 BME680 CCS811
177;0.1557;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;56;55;-1.00;-1.00;-1.00;-1.00;-1.00;-1.00;-340.67; SDS011 BME680 CCS811
178;0.1557;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;53;55;-1.00;-1.00;-1.00;-1.00;-1.00;-1.00;-339.06; SDS011 BME680 CCS811
179;0.1557;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;50;44;-1.00;-1.00;-1.00;-1.00;-1.00;-1.00;-339.06; SDS011 BME680 CCS811
180;0.1557;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;51;70;-1.00;-1.00;-1.00;-1.00;-1.00;-1.00;-340.67; SDS011 BME680 CCS811
181;0.1557;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;51;61;-1.00;-1.00;-1.00;-1.00;-1.00;-1.00;-337.45; SDS011 BME680 CCS811
182;0.1557;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;49;30;-1.00;-1.00;-1.00;-1.00;-1.00;-1.00;-340.67; SDS011 BME680 CCS811
183;0.1558;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;46;44;-1.00;-1.00;-1.00;-1.00;-1.00;-1.00;-339.06; SDS011 BME680 CCS811
184;0.1558;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;45;15;-1.00;-1.00;-1.00;-1.00;-1.00;-1.00;-339.06; SDS011 BME680 CCS811
185;0.1558;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;48;55;-1.00;-1.00;-1.00;-1.00;-1.00;-1.00;-340.67; SDS011 BME680 CCS811
186;0.1559;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;43;29;-1.00;-1.00;-1.00;-1.00;-1.00;-1.00;-338.25; SDS011 BME680 CCS811
187;0.1559;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;39;39;-1.00;-1.00;-1.00;-1.00;-1.00;-1.00;-339.06; SDS011 BME680 CCS811
188;0.156;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;43;38;-1.00;-1.00;-1.00;-1.00;-1.00;-1.00;-339.86; SDS011 BME680 CCS811
189;0.156;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;43;44;-1.00;-1.00;-1.00;-1.00;-1.00;-1.00;-339.86; SDS011 BME680 CCS811
190;0.1561;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;44;35;-1.00;-1.00;-1.00;-1.00;-1.00;-1.00;-339.86; SDS011 BME680 CCS811
191;0.1561;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;47;59;-1.00;-1.00;-1.00;-1.00;-1.00;-1.00;-337.45; SDS011 BME680 CCS811
192;0.1562;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;47;57;-1.00;-1.00;-1.00;-1.00;-1.00;-1.00;-339.86; SDS011 BME680 CCS811
193;0.1562;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;51;59;-1.00;-1.00;-1.00;-1.00;-1.00;-1.00;-339.86; SDS011 BME680 CCS811
194;0.1563;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;49;29;-1.00;-1.00;-1.00;-1.00;-1.00;-1.00;-339.06; SDS011 BME680 CCS811
195;0.1564;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;45;35;-1.00;-1.00;-1.00;-1.00;-1.00;-1.00;-341.47; SDS011 BME680 CCS811
196;0.1565;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;44;30;-1.00;-1.00;-1.00;-1.00;-1.00;-1.00;-338.25; SDS011 BME680 CCS811
197;0.1565;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;41;37;-1.00;-1.00;-1.00;-1.00;-1.00;-1.00;-339.06; SDS011 BME680 CCS811
198;0.1565;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;38;10;-1.00;-1.00;-1.00;-1.00;-1.00;-1.00;-339.86; SDS011 BME680 CCS811
199;0.1566;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;41;53;-1.00;-1.00;-1.00;-1.00;-1.00;-1.00;-339.06; SDS011 BME680 CCS811
200;0.1567;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;44;49;-1.00;-1.00;-1.00;-1.00;-1.00;-1.00;-339.06; SDS011 BME680 CCS811
201;0.1568;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;48;53;-1.00;-1.00;-1.00;-1.00;-1.00;-1.00;-339.06; SDS011 BME680 CCS811
202;0.1569;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;42;29;-1.00;-1.00;-1.00;-1.00;-1.00;-1.00;-339.06; SDS011 BME680 CCS811
203;0.157;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;41;36;-1.00;-1.00;-1.00;-1.00;-1.00;-1.00;-339.06; SDS011 BME680 CCS811
204;0.1572;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;42;52;-1.00;-1.00;-1.00;-1.00;-1.00;-1.00;-339.06; SDS011 BME680 CCS811
205;0.1573;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;39;41;-1.00;-1.00;-1.00;-1.00;-1.00;-1.00;-335.83; SDS011 BME680 CCS811
206;0.1574;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;39;77;-1.00;-1.00;-1.00;-1.00;-1.00;-1.00;-340.67; SDS011 BME680 CCS811
207;0.1576;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;43;43;-1.00;-1.00;-1.00;-1.00;-1.00;-1.00;-339.86; SDS011 BME680 CCS811
208;0.1577;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;44;53;-1.00;-1.00;-1.00;-1.00;-1.00;-1.00;-339.06; SDS011 BME680 CCS811
209;0.1579;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;46;61;-1.00;-1.00;-1.00;-1.00;-1.00;-1.00;-339.06; SDS011 BME680 CCS811
210;0.1582;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;46;46;-1.00;-1.00;-1.00;-1.00;-1.00;-1.00;-339.86; SDS011 BME680 CCS811
211;0.1584;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;50;81;-1.00;-1.00;-1.00;-1.00;-1.00;-1.00;-337.45; SDS011 BME680 CCS811
212;0.1586;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;51;61;-1.00;-1.00;-1.00;-1.00;-1.00;-1.00;-340.67; SDS011 BME680 CCS811
213;0.159;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;50;47;-1.00;-1.00;-1.00;-1.00;-1.00;-1.00;-339.06; SDS011 BME680 CCS811
214;0.1593;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;52;50;-1.00;-1.00;-1.00;-1.00;-1.00;-1.00;-339.06; SDS011 BME680 CCS811
215;0.1596;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;55;74;-1.00;-1.00;-1.00;-1.00;-1.00;-1.00;-340.67; SDS011 BME680 CCS811
216;0.1601;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;57;69;-1.00;-1.00;-1.00;-1.00;-1.00;-1.00;-339.86; SDS011 BME680 CCS811
217;0.1605;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;56;63;-1.00;-1.00;-1.00;-1.00;-1.00;-1.00;-339.86; SDS011 BME680 CCS811
218;0.161;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;51;35;-1.00;-1.00;-1.00;-1.00;-1.00;-1.00;-340.67; SDS011 BME680 CCS811
219;0.1616;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;50;65;-1.00;-1.00;-1.00;-1.00;-1.00;-1.00;-339.06; SDS011 BME680 CCS811
220;0.1621;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;46;29;-1.00;-1.00;-1.00;-1.00;-1.00;-1.00;-341.47; SDS011 BME680 CCS811
221;0.1628;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;43;24;-1.00;-1.00;-1.00;-1.00;-1.00;-1.00;-339.06; SDS011 BME680 CCS811
222;0.178;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;39;14;-1.00;-1.00;-1.00;-1.00;-1.00;-1.00;-339.86; SDS011 BME680 CCS811
223;0.179;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;43;59;-1.00;-1.00;-1.00;-1.00;-1.00;-1.00;-339.86; SDS011 BME680 CCS811
224;0.18;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;39;5;-1.00;-1.00;-1.00;-1.00;-1.00;-1.00;-339.06; SDS011 BME680 CCS811
225;0.181;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;37;39;-1.00;-1.00;-1.00;-1.00;-1.00;-1.00;-339.86; SDS011 BME680 CCS811
226;0.182;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;37;41;-1.00;-1.00;-1.00;-1.00;-1.00;-1.00;-339.06; SDS011 BME680 CCS811
227;0.183;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;35;26;-1.00;-1.00;-1.00;-1.00;-1.00;-1.00;-339.86; SDS011 BME680 CCS811
228;0.184;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;36;50;-1.00;-1.00;-1.00;-1.00;-1.00;-1.00;-339.06; SDS011 BME680 CCS811
229;0.185;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;39;57;-1.00;-1.00;-1.00;-1.00;-1.00;-1.00;-339.86; SDS011 BME680 CCS811
230;0.186;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;42;62;-1.00;-1.00;-1.00;-1.00;-1.00;-1.00;-339.06; SDS011 BME680 CCS811
231;0.187;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;43;49;-1.00;-1.00;-1.00;-1.00;-1.00;-1.00;-339.06; SDS011 BME680 CCS811
232;0.188;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;43;51;-1.00;-1.00;-1.00;-1.00;-1.00;-1.00;-337.45; SDS011 BME680 CCS811
233;0.188;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-1.00;-1.00;-1.00;-1.00;-1.00;-1.00;-339.06; SDS011 BME680 CCS811 CozIR
234;0.189;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;42;46;-1.00;-1.00;-1.00;-1.00;-1.00;-1.00;-339.86; SDS011 BME680 CCS811
235;0.19;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-1.00;-1.00;-1.00;-1.00;-1.00;-1.00;-339.86; SDS011 BME680 CCS811 CozIR
236;0.191;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;35;19;-1.00;-1.00;-1.00;-1.00;-1.00;-1.00;-340.67; SDS011 BME680 CCS811
237;0.191;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;33;39;-1.00;-1.00;-1.00;-1.00;-1.00;-1.00;-338.25; SDS011 BME680 CCS811
238;0.192;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;39;65;-1.00;-1.00;-1.00;-1.00;-1.00;-1.00;-339.86; SDS011 BME680 CCS811
239;0.193;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;43;38;-1.00;-1.00;-1.00;-1.00;-1.00;-1.00;-340.67; SDS011 BME680 CCS811
240;0.193;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;44;30;-1.00;-1.00;-1.00;-1.00;-1.00;-1.00;-339.06; SDS011 BME680 CCS811
241;0.194;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;40;32;-1.00;-1.00;-1.00;-1.00;-1.00;-1.00;-338.25; SDS011 BME680 CCS811
242;0.194;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;39;20;-1.00;-1.00;-1.00;-1.00;-1.00;-1.00;-339.06; SDS011 BME680 CCS811
243;0.194;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;36;26;-1.00;-1.00;-1.00;-1.00;-1.00;-1.00;-339.06; SDS011 BME680 CCS811
244;0.195;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;39;44;-1.00;-1.00;-1.00;-1.00;-1.00;-1.00;-339.86; SDS011 BME680 CCS811
245;0.195;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;37;39;-1.00;-1.00;-1.00;-1.00;-1.00;-1.00;-338.25; SDS011 BME680 CCS811
246;0.196;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;39;49;-1.00;-1.00;-1.00;-1.00;-1.00;-1.00;-339.06; SDS011 BME680 CCS811
247;0.196;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;39;36;-1.00;-1.00;-1.00;-1.00;-1.00;-1.00;-338.25; SDS011 BME680 CCS811
248;0.196;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;41;32;-1.00;-1.00;-1.00;-1.00;-1.00;-1.00;-339.06; SDS011 BME680 CCS811
249;0.196;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;39;20;-1.00;-1.00;-1.00;-1.00;-1.00;-1.00;-338.25; SDS011 BME680 CCS811
250;0.197;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;43;47;-1.00;-1.00;-1.00;-1.00;-1.00;-1.00;-338.25; SDS011 BME680 CCS811
251;0.197;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;44;41;-1.00;-1.00;-1.00;-1.00;-1.00;-1.00;-339.06; SDS011 BME680 CCS811
252;0.197;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;39;21;-1.00;-1.00;-1.00;-1.00;-1.00;-1.00;-338.25; SDS011 BME680 CCS811
253;0.197;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;37;36;-1.00;-1.00;-1.00;-1.00;-1.00;-1.00;-341.47; SDS011 BME680 CCS811
254;0.197;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;34;20;-1.00;-1.00;-1.00;-1.00;-1.00;-1.00;-339.86; SDS011 BME680 CCS811
255;0.198;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;35;41;-1.00;-1.00;-1.00;-1.00;-1.00;-1.00;-337.45; SDS011 BME680 CCS811
256;0.198;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;41;45;-1.00;-1.00;-1.00;-1.00;-1.00;-1.00;-340.67; SDS011 BME680 CCS811
257;0.198;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;39;17;-1.00;-1.00;-1.00;-1.00;-1.00;-1.00;-339.86; SDS011 BME680 CCS811
258;0.198;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;40;55;-1.00;-1.00;-1.00;-1.00;-1.00;-1.00;-337.45; SDS011 BME680 CCS811
259;0.198;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;39;39;-1.00;-1.00;-1.00;-1.00;-1.00;-1.00;-339.86; SDS011 BME680 CCS811
260;0.198;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;39;41;-1.00;-1.00;-1.00;-1.00;-1.00;-1.00;-338.25; SDS011 BME680 CCS811
261;0.198;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;42;38;-1.00;-1.00;-1.00;-1.00;-1.00;-1.00;-339.86; SDS011 BME680 CCS811
262;0.198;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;42;29;-1.00;-1.00;-1.00;-1.00;-1.00;-1.00;-339.06; SDS011 BME680 CCS811
263;0.199;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;41;36;-1.00;-1.00;-1.00;-1.00;-1.00;-1.00;-338.25; SDS011 BME680 CCS811
264;0.199;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;41;18;-1.00;-1.00;-1.00;-1.00;-1.00;-1.00;-339.86; SDS011 BME680 CCS811
265;0.199;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;39;30;-1.00;-1.00;-1.00;-1.00;-1.00;-1.00;-339.86; SDS011 BME680 CCS811
266;0.199;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;44;68;-1.00;-1.00;-1.00;-1.00;-1.00;-1.00;-339.86; SDS011 BME680 CCS811
267;0.199;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;44;52;-1.00;-1.00;-1.00;-1.00;-1.00;-1.00;-338.25; SDS011 BME680 CCS811
268;0.199;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;44;47;-1.00;-1.00;-1.00;-1.00;-1.00;-1.00;-337.45; SDS011 BME680 CCS811
269;0.199;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;46;56;-1.00;-1.00;-1.00;-1.00;-1.00;-1.00;-339.06; SDS011 BME680 CCS811
270;0.199;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;47;36;-1.00;-1.00;-1.00;-1.00;-1.00;-1.00;-339.86; SDS011 BME680 CCS811
271;0.199;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;44;44;-1.00;-1.00;-1.00;-1.00;-1.00;-1.00;-338.25; SDS011 BME680 CCS811
272;0.199;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;44;35;-1.00;-1.00;-1.00;-1.00;-1.00;-1.00;-338.25; SDS011 BME680 CCS811
273;0.199;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;40;30;-1.00;-1.00;-1.00;-1.00;-1.00;-1.00;-340.67; SDS011 BME680 CCS811
274;0.199;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;40;37;-1.00;-1.00;-1.00;-1.00;-1.00;-1.00;-341.47; SDS011 BME680 CCS811
275;0.199;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;39;38;-1.00;-1.00;-1.00;-1.00;-1.00;-1.00;-339.06; SDS011 BME680 CCS811
276;0.199;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;44;57;-1.00;-1.00;-1.00;-1.00;-1.00;-1.00;-339.06; SDS011 BME680 CCS811
277;0.199;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;44;32;-1.00;-1.00;-1.00;-1.00;-1.00;-1.00;-339.86; SDS011 BME680 CCS811
278;0.199;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;44;69;-1.00;-1.00;-1.00;-1.00;-1.00;-1.00;-339.06; SDS011 BME680 CCS811
279;0.199;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;48;42;-1.00;-1.00;-1.00;-1.00;-1.00;-1.00;-339.86; SDS011 BME680 CCS811
280;0.2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;43;20;-1.00;-1.00;-1.00;-1.00;-1.00;-1.00;-339.86; SDS011 BME680 CCS811
281;0.2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;45;93;-1.00;-1.00;-1.00;-1.00;-1.00;-1.00;-339.86; SDS011 BME680 CCS811
